order_id,delivery_time,dest_id,num,order_id,order_type,ori_id,pickup_time,ox,oy,dx,dy,olng,olat,dlng,dlat
F5614,0,B7527,13,F5614,0,A070,0,-6724.72035448,27334.2072708,-7210.52756952,24664.5971784,121.3630038,31.4241141,121.357903,31.400026
F5615,0,B7583,2,F5615,0,A070,0,-6724.72035448,27334.2072708,-7599.30286982,56380.0496118,121.3630038,31.4241141,121.353821,31.686197
F5616,0,B7585,11,F5616,0,A070,0,-6724.72035448,27334.2072708,-4501.67232914,50142.045217,121.3630038,31.4241141,121.386345,31.629911
F5617,0,B7587,30,F5617,0,A070,0,-6724.72035448,27334.2072708,-8349.23347114,26939.0981945,121.3630038,31.4241141,121.345947,31.420549
F5618,0,B7599,4,F5618,0,A070,0,-6724.72035448,27334.2072708,-7815.11982977,23959.1837901,121.3630038,31.4241141,121.351555,31.393661
F5619,0,B7764,5,F5619,0,A070,0,-6724.72035448,27334.2072708,-4556.1503967,27855.5260512,121.3630038,31.4241141,121.385773,31.428818
F5620,0,B7877,3,F5620,0,A070,0,-6724.72035448,27334.2072708,-10810.270649,28944.4006058,121.3630038,31.4241141,121.320107,31.438643
F5621,0,B7907,6,F5621,0,A070,0,-6724.72035448,27334.2072708,-9650.61164443,25925.8076039,121.3630038,31.4241141,121.332283,31.411406
F5622,0,B8034,5,F5622,0,A070,0,-6724.72035448,27334.2072708,-8091.22458126,23477.3083129,121.3630038,31.4241141,121.348656,31.389313
F5623,0,B8135,1,F5623,0,A070,0,-6724.72035448,27334.2072708,-6891.56419845,63096.8263299,121.3630038,31.4241141,121.361252,31.746803
F5624,0,B8422,19,F5624,0,A070,0,-6724.72035448,27334.2072708,-4408.71674534,49506.4527925,121.3630038,31.4241141,121.387321,31.624176
F5625,0,B8469,1,F5625,0,A070,0,-6724.72035448,27334.2072708,-5623.61574844,60062.6067314,121.3630038,31.4241141,121.374565,31.719425
F5626,0,B8550,8,F5626,0,A070,0,-6724.72035448,27334.2072708,-7784.64258917,27464.6394808,121.3630038,31.4241141,121.351875,31.425291
F5627,0,B8862,15,F5627,0,A070,0,-6724.72035448,27334.2072708,-4920.92487004,26504.7674689,121.3630038,31.4241141,121.381943,31.41663
F5628,0,B8878,16,F5628,0,A070,0,-6724.72035448,27334.2072708,-8317.99429954,23484.2904093,121.3630038,31.4241141,121.346275,31.389376
F5629,0,B0016,40,F5629,0,A071,0,-21329.2997566,6346.45777602,-21034.8134193,4740.46478157,121.209661,31.23474,121.212753,31.220249
F5630,0,B0184,8,F5630,0,A071,0,-21329.2997566,6346.45777602,-17901.5626037,3521.81189586,121.209661,31.23474,121.245651,31.209253
F5631,0,B0276,70,F5631,0,A071,0,-21329.2997566,6346.45777602,-19259.6093962,2332.97145342,121.209661,31.23474,121.231392,31.198526
F5632,0,B0447,22,F5632,0,A071,0,-21329.2997566,6346.45777602,-19665.0519375,5964.65901362,121.209661,31.23474,121.227135,31.231295
F5633,0,B0454,67,F5633,0,A071,0,-21329.2997566,6346.45777602,-20890.1417679,5588.95573219,121.209661,31.23474,121.214272,31.227905
F5634,0,B1158,8,F5634,0,A071,0,-21329.2997566,6346.45777602,-18609.3012751,2571.47099962,121.209661,31.23474,121.23822,31.200678
F5635,0,B1399,15,F5635,0,A071,0,-21329.2997566,6346.45777602,-19246.5613276,4006.12556543,121.209661,31.23474,121.231529,31.213623
F5636,0,B1589,7,F5636,0,A071,0,-21329.2997566,6346.45777602,-20291.454473,2437.81372605,121.209661,31.23474,121.220558,31.199472
F5637,0,B1749,11,F5637,0,A071,0,-21329.2997566,6346.45777602,-18514.0598983,6280.18327386,121.209661,31.23474,121.23922,31.234142
F5638,0,B1813,20,F5638,0,A071,0,-21329.2997566,6346.45777602,-19848.2011052,4792.44261018,121.209661,31.23474,121.225212,31.220718
F5639,0,B1852,17,F5639,0,A071,0,-21329.2997566,6346.45777602,-21215.0101043,6419.27106684,121.209661,31.23474,121.210861,31.235397
F5640,0,B1969,24,F5640,0,A071,0,-21329.2997566,6346.45777602,-18827.3087867,6955.34091117,121.209661,31.23474,121.235931,31.240234
F5641,0,B2082,4,F5641,0,A071,0,-21329.2997566,6346.45777602,-23504.6128038,5660.88240761,121.209661,31.23474,121.186821,31.228554
F5642,0,B2222,12,F5642,0,A071,0,-21329.2997566,6346.45777602,-20502.8903296,6384.24975801,121.209661,31.23474,121.218338,31.235081
F5643,0,B2278,8,F5643,0,A071,0,-21329.2997566,6346.45777602,-18008.3281872,5583.52521279,121.209661,31.23474,121.24453,31.227856
F5644,0,B2360,24,F5644,0,A071,0,-21329.2997566,6346.45777602,-18679.017963,795.026191952,121.209661,31.23474,121.237488,31.184649
F5645,0,B2922,7,F5645,0,A071,0,-21329.2997566,6346.45777602,-21353.7767904,3890.97638861,121.209661,31.23474,121.209404,31.212584
F5646,0,B3248,15,F5646,0,A071,0,-21329.2997566,6346.45777602,-18965.3135418,5467.48942056,121.209661,31.23474,121.234482,31.226809
F5647,0,B3390,18,F5647,0,A071,0,-21329.2997566,6346.45777602,-18291.0045937,2717.98419669,121.209661,31.23474,121.241562,31.202
F5648,0,B3820,18,F5648,0,A071,0,-21329.2997566,6346.45777602,-19401.9952546,6912.89419825,121.209661,31.23474,121.229897,31.239851
F5649,0,B3883,17,F5649,0,A071,0,-21329.2997566,6346.45777602,-19018.3629887,1205.86160914,121.209661,31.23474,121.233925,31.188356
F5650,0,B3938,6,F5650,0,A071,0,-21329.2997566,6346.45777602,-21310.1562398,5968.64878298,121.209661,31.23474,121.209862,31.231331
F5651,0,B3985,10,F5651,0,A071,0,-21329.2997566,6346.45777602,-19843.8200018,2877.5749711,121.209661,31.23474,121.225258,31.20344
F5652,0,B4651,13,F5652,0,A071,0,-21329.2997566,6346.45777602,-17991.6609462,4964.33517346,121.209661,31.23474,121.244705,31.222269
F5653,0,B4701,14,F5653,0,A071,0,-21329.2997566,6346.45777602,-18923.2168532,2679.63808006,121.209661,31.23474,121.234924,31.201654
F5654,0,B4791,24,F5654,0,A071,0,-21329.2997566,6346.45777602,-19723.9111084,2460.08993831,121.209661,31.23474,121.226517,31.199673
F5655,0,B4981,31,F5655,0,A071,0,-21329.2997566,6346.45777602,-19482.6647008,5075.16210013,121.209661,31.23474,121.22905,31.223269
F5656,0,B4996,23,F5656,0,A071,0,-21329.2997566,6346.45777602,-19972.491102,5832.55331703,121.209661,31.23474,121.223907,31.230103
F5657,0,B5064,21,F5657,0,A071,0,-21329.2997566,6346.45777602,-19136.8432615,3013.22712935,121.209661,31.23474,121.232681,31.204664
F5658,0,B5403,35,F5658,0,A071,0,-21329.2997566,6346.45777602,-19259.6093962,5475.91226699,121.209661,31.23474,121.231392,31.226885
F5659,0,B5529,26,F5659,0,A071,0,-21329.2997566,6346.45777602,-19151.3199508,733.849728428,121.209661,31.23474,121.232529,31.184097
F5660,0,B5550,8,F5660,0,A071,0,-21329.2997566,6346.45777602,-20806.6150804,3338.39333221,121.209661,31.23474,121.215149,31.207598
F5661,0,B5689,14,F5661,0,A071,0,-21329.2997566,6346.45777602,-18590.3482411,3898.06931192,121.209661,31.23474,121.238419,31.212648
F5662,0,B5806,23,F5662,0,A071,0,-21329.2997566,6346.45777602,-19458.7591152,2222.69866138,121.209661,31.23474,121.229301,31.197531
F5663,0,B6047,19,F5663,0,A071,0,-21329.2997566,6346.45777602,-19107.0327105,7186.41505328,121.209661,31.23474,121.232994,31.242319
F5664,0,B6252,13,F5664,0,A071,0,-21329.2997566,6346.45777602,-19586.573043,1702.47706757,121.209661,31.23474,121.227959,31.192837
F5665,0,B6302,5,F5665,0,A071,0,-21329.2997566,6346.45777602,-20377.9336432,6573.43132185,121.209661,31.23474,121.21965,31.236788
F5666,0,B6363,11,F5666,0,A071,0,-21329.2997566,6346.45777602,-18980.5521621,2216.49235348,121.209661,31.23474,121.234322,31.197475
F5667,0,B6373,15,F5667,0,A071,0,-21329.2997566,6346.45777602,-19160.0821574,5873.55927989,121.209661,31.23474,121.232437,31.230473
F5668,0,B6527,9,F5668,0,A071,0,-21329.2997566,6346.45777602,-19729.0541427,3334.73604363,121.209661,31.23474,121.226463,31.207565
F5669,0,B6693,11,F5669,0,A071,0,-21329.2997566,6346.45777602,-21924.1773964,5995.24724538,121.209661,31.23474,121.203415,31.231571
F5670,0,B6927,16,F5670,0,A071,0,-21329.2997566,6346.45777602,-19204.3693977,6273.42283134,121.209661,31.23474,121.231972,31.234081
F5671,0,B7028,3,F5671,0,A071,0,-21329.2997566,6346.45777602,-21523.7826481,5162.38289142,121.209661,31.23474,121.207619,31.224056
F5672,0,B7091,21,F5672,0,A071,0,-21329.2997566,6346.45777602,-20778.9950811,5191.97368084,121.209661,31.23474,121.215439,31.224323
F5673,0,B7229,5,F5673,0,A071,0,-21329.2997566,6346.45777602,-17492.4056488,2035.844463,121.209661,31.23474,121.249947,31.195845
F5674,0,B7655,8,F5674,0,A071,0,-21329.2997566,6346.45777602,-20486.2230887,6873.77229313,121.209661,31.23474,121.218513,31.239498
F5675,0,B7661,7,F5675,0,A071,0,-21329.2997566,6346.45777602,-21106.7206589,5941.16370517,121.209661,31.23474,121.211998,31.231083
F5676,0,B8077,16,F5676,0,A071,0,-21329.2997566,6346.45777602,-17980.0414983,6338.58906422,121.209661,31.23474,121.244827,31.234669
F5677,0,B8083,11,F5677,0,A071,0,-21329.2997566,6346.45777602,-21867.5087772,6396.44071995,121.209661,31.23474,121.20401,31.235191
F5678,0,B8120,10,F5678,0,A071,0,-21329.2997566,6346.45777602,-17867.3709494,2662.12742564,121.209661,31.23474,121.24601,31.201496
F5679,0,B8270,19,F5679,0,A071,0,-21329.2997566,6346.45777602,-19225.5129833,1884.89818887,121.209661,31.23474,121.23175,31.194483
F5680,0,B8305,19,F5680,0,A071,0,-21329.2997566,6346.45777602,-19863.4397255,6619.09201564,121.209661,31.23474,121.225052,31.2372
F5681,0,B8629,12,F5681,0,A071,0,-21329.2997566,6346.45777602,-20305.9311623,2106.44121529,121.209661,31.23474,121.220406,31.196482
F5682,0,B8938,3,F5682,0,A071,0,-21329.2997566,6346.45777602,-18542.4418286,1424.52313547,121.209661,31.23474,121.238922,31.190329
F5683,0,B9148,25,F5683,0,A071,0,-21329.2997566,6346.45777602,-19425.329392,2652.59630995,121.209661,31.23474,121.229652,31.20141
F5684,0,B9168,13,F5684,0,A071,0,-21329.2997566,6346.45777602,-20292.8830937,2674.65086836,121.209661,31.23474,121.220543,31.201609
F5685,0,B0204,45,F5685,0,A072,0,18043.7711575,2256.94418172,19271.6229878,1235.11991778,121.623064,31.19784,121.635956,31.18862
F5686,0,B0335,13,F5686,0,A072,0,18043.7711575,2256.94418172,17812.5250945,3051.90572676,121.623064,31.19784,121.620636,31.205013
F5687,0,B0347,8,F5687,0,A072,0,18043.7711575,2256.94418172,17436.1311732,-1776.71264153,121.623064,31.19784,121.616684,31.161444
F5688,0,B0539,33,F5688,0,A072,0,18043.7711575,2256.94418172,18757.8910011,2597.40450046,121.623064,31.19784,121.630562,31.200912
F5689,0,B0613,72,F5689,0,A072,0,18043.7711575,2256.94418172,18791.3207244,609.169435918,121.623064,31.19784,121.630913,31.182972
F5690,0,B0654,13,F5690,0,A072,0,18043.7711575,2256.94418172,18937.3257551,-2220.46365594,121.623064,31.19784,121.632446,31.15744
F5691,0,B0707,1,F5691,0,A072,0,18043.7711575,2256.94418172,20647.8608833,-4765.71485395,121.623064,31.19784,121.650406,31.134474
F5692,0,B0731,6,F5692,0,A072,0,18043.7711575,2256.94418172,16088.9418976,4766.06580163,121.623064,31.19784,121.602539,31.22048
F5693,0,B0810,27,F5693,0,A072,0,18043.7711575,2256.94418172,17161.4550424,4039.37364343,121.623064,31.19784,121.6138,31.213923
F5694,0,B0870,33,F5694,0,A072,0,18043.7711575,2256.94418172,18045.0092954,3518.70874191,121.623064,31.19784,121.623077,31.209225
F5695,0,B1045,69,F5695,0,A072,0,18043.7711575,2256.94418172,18178.0614989,-3648.80108692,121.623064,31.19784,121.624474,31.144552
F5696,0,B1271,29,F5696,0,A072,0,18043.7711575,2256.94418172,19363.911882,1964.804403,121.623064,31.19784,121.636925,31.195204
F5697,0,B1327,55,F5697,0,A072,0,18043.7711575,2256.94418172,19267.2418845,2721.30900449,121.623064,31.19784,121.63591,31.20203
F5698,0,B1466,42,F5698,0,A072,0,18043.7711575,2256.94418172,18527.5021105,1215.17107098,121.623064,31.19784,121.628143,31.18844
F5699,0,B1608,15,F5699,0,A072,0,18043.7711575,2256.94418172,19427.1521562,-5545.71476389,121.623064,31.19784,121.637589,31.127436
F5700,0,B1625,24,F5700,0,A072,0,18043.7711575,2256.94418172,17319.8414521,2432.16155279,121.623064,31.19784,121.615463,31.199421
F5701,0,B1663,34,F5701,0,A072,0,18043.7711575,2256.94418172,18909.0390662,-197.09645564,121.623064,31.19784,121.632149,31.175697
F5702,0,B1701,4,F5702,0,A072,0,18043.7711575,2256.94418172,16373.0469248,-1360.77918572,121.623064,31.19784,121.605522,31.165197
F5703,0,B1917,17,F5703,0,A072,0,18043.7711575,2256.94418172,18021.1037098,-125.391434081,121.623064,31.19784,121.622826,31.176344
F5704,0,B1956,16,F5704,0,A072,0,18043.7711575,2256.94418172,19111.0460265,-910.267728792,121.623064,31.19784,121.63427,31.169262
F5705,0,B2251,11,F5705,0,A072,0,18043.7711575,2256.94418172,17673.7584084,-3974.29977057,121.623064,31.19784,121.619179,31.141615
F5706,0,B2327,25,F5706,0,A072,0,18043.7711575,2256.94418172,17845.1928868,4603.4827002,121.623064,31.19784,121.620979,31.219013
F5707,0,B2351,40,F5707,0,A072,0,18043.7711575,2256.94418172,17102.5958715,2879.90233656,121.623064,31.19784,121.613182,31.203461
F5708,0,B2398,5,F5708,0,A072,0,18043.7711575,2256.94418172,19568.7760836,-3708.75845425,121.623064,31.19784,121.639076,31.144011
F5709,0,B2424,14,F5709,0,A072,0,18043.7711575,2256.94418172,20129.7477933,-1905.49353033,121.623064,31.19784,121.644966,31.160282
F5710,0,B2430,47,F5710,0,A072,0,18043.7711575,2256.94418172,18943.8974101,2178.92202534,121.623064,31.19784,121.632515,31.197136
F5711,0,B2505,9,F5711,0,A072,0,18043.7711575,2256.94418172,19458.3913279,-2894.73467783,121.623064,31.19784,121.637917,31.151356
F5712,0,B2546,53,F5712,0,A072,0,18043.7711575,2256.94418172,17495.7522751,4557.26787178,121.623064,31.19784,121.61731,31.218596
F5713,0,B2830,3,F5713,0,A072,0,18043.7711575,2256.94418172,16500.1941629,-480.924214853,121.623064,31.19784,121.606857,31.173136
F5714,0,B3038,12,F5714,0,A072,0,18043.7711575,2256.94418172,19081.2354755,-4807.82908609,121.623064,31.19784,121.633957,31.134094
F5715,0,B3162,43,F5715,0,A072,0,18043.7711575,2256.94418172,17515.3719987,-2476.25220271,121.623064,31.19784,121.617516,31.155132
F5716,0,B3315,48,F5716,0,A072,0,18043.7711575,2256.94418172,19265.8132639,-1964.67510918,121.623064,31.19784,121.635895,31.159748
F5717,0,B3450,20,F5717,0,A072,0,18043.7711575,2256.94418172,18394.5451484,2451.33461111,121.623064,31.19784,121.626747,31.199594
F5718,0,B3753,23,F5718,0,A072,0,18043.7711575,2256.94418172,19014.376029,-5423.58349069,121.623064,31.19784,121.633255,31.128538
F5719,0,B3822,42,F5719,0,A072,0,18043.7711575,2256.94418172,18498.4534906,1968.57251851,121.623064,31.19784,121.627838,31.195238
F5720,0,B3874,47,F5720,0,A072,0,18043.7711575,2256.94418172,17704.235649,4122.82631921,121.623064,31.19784,121.619499,31.214676
F5721,0,B3919,16,F5721,0,A072,0,18043.7711575,2256.94418172,18522.4543175,265.827617081,121.623064,31.19784,121.62809,31.179874
F5722,0,B4119,14,F5722,0,A072,0,18043.7711575,2256.94418172,18538.4548689,3813.95167457,121.623064,31.19784,121.628258,31.211889
F5723,0,B4136,4,F5723,0,A072,0,18043.7711575,2256.94418172,17944.8153669,-1692.15169648,121.623064,31.19784,121.622025,31.162207
F5724,0,B4260,59,F5724,0,A072,0,18043.7711575,2256.94418172,19188.001059,877.592252325,121.623064,31.19784,121.635078,31.185394
F5725,0,B4322,10,F5725,0,A072,0,18043.7711575,2256.94418172,18319.6854262,-1365.76639742,121.623064,31.19784,121.625961,31.165152
F5726,0,B4325,4,F5726,0,A072,0,18043.7711575,2256.94418172,16769.8225007,396.049255923,121.623064,31.19784,121.609688,31.181049
F5727,0,B4716,29,F5727,0,A072,0,18043.7711575,2256.94418172,17921.4812296,2747.1316784,121.623064,31.19784,121.62178,31.202263
F5728,0,B4880,20,F5728,0,A072,0,18043.7711575,2256.94418172,18086.4392943,4113.51685737,121.623064,31.19784,121.623512,31.214592
F5729,0,B5147,56,F5729,0,A072,0,18043.7711575,2256.94418172,19046.3771316,2447.34484175,121.623064,31.19784,121.633591,31.199558
F5730,0,B5258,7,F5730,0,A072,0,18043.7711575,2256.94418172,17788.5242675,-2311.34173581,121.623064,31.19784,121.620384,31.15662
F5731,0,B5305,8,F5731,0,A072,0,18043.7711575,2256.94418172,18996.946857,187.472979922,121.623064,31.19784,121.633072,31.179167
F5732,0,B5321,11,F5732,0,A072,0,18043.7711575,2256.94418172,19763.5446993,-2884.6494275,121.623064,31.19784,121.641121,31.151447
F5733,0,B5384,12,F5733,0,A072,0,18043.7711575,2256.94418172,16533.6238862,5092.00779299,121.623064,31.19784,121.607208,31.223421
F5734,0,B5571,16,F5734,0,A072,0,18043.7711575,2256.94418172,19980.7902799,-462.970252732,121.623064,31.19784,121.643402,31.173298
F5735,0,B5886,33,F5735,0,A072,0,18043.7711575,2256.94418172,17055.3561485,2611.81200093,121.623064,31.19784,121.612686,31.201042
F5736,0,B5901,42,F5736,0,A072,0,18043.7711575,2256.94418172,17526.9914467,-3724.49587784,121.623064,31.19784,121.617638,31.143869
F5737,0,B5908,20,F5737,0,A072,0,18043.7711575,2256.94418172,16860.5875329,2454.99189969,121.623064,31.19784,121.610641,31.199627
F5738,0,B6030,3,F5738,0,A072,0,18043.7711575,2256.94418172,16514.0041625,-2257.47984945,121.623064,31.19784,121.607002,31.157106
F5739,0,B6110,30,F5739,0,A072,0,18043.7711575,2256.94418172,17446.9886901,2702.91173466,121.623064,31.19784,121.616798,31.201864
F5740,0,B6166,11,F5740,0,A072,0,18043.7711575,2256.94418172,18611.1240394,4141.22358904,121.623064,31.19784,121.629021,31.214842
F5741,0,B6459,13,F5741,0,A072,0,18043.7711575,2256.94418172,19617.4444272,-353.473249178,121.623064,31.19784,121.639587,31.174286
F5742,0,B6489,3,F5742,0,A072,0,18043.7711575,2256.94418172,16220.4702391,167.967440827,121.623064,31.19784,121.60392,31.178991
F5743,0,B6545,22,F5743,0,A072,0,18043.7711575,2256.94418172,18159.1084649,3103.77272844,121.623064,31.19784,121.624275,31.205481
F5744,0,B6933,11,F5744,0,A072,0,18043.7711575,2256.94418172,18334.2573569,554.864241849,121.623064,31.19784,121.626114,31.182482
F5745,0,B6993,30,F5745,0,A072,0,18043.7711575,2256.94418172,19011.4235463,1231.4626292,121.623064,31.19784,121.633224,31.188587
F5746,0,B7030,16,F5746,0,A072,0,18043.7711575,2256.94418172,17053.1655969,3119.62097895,121.623064,31.19784,121.612663,31.205624
F5747,0,B7236,16,F5747,0,A072,0,18043.7711575,2256.94418172,19538.298843,1281.99970776,121.623064,31.19784,121.638756,31.189043
F5748,0,B7270,26,F5748,0,A072,0,18043.7711575,2256.94418172,18347.3054255,917.379119001,121.623064,31.19784,121.626251,31.185753
F5749,0,B7322,7,F5749,0,A072,0,18043.7711575,2256.94418172,18392.3545968,-4221.00050935,121.623064,31.19784,121.626724,31.139389
F5750,0,B7400,11,F5750,0,A072,0,18043.7711575,2256.94418172,18538.4548689,-2033.38780371,121.623064,31.19784,121.628258,31.159128
F5751,0,B7480,15,F5751,0,A072,0,18043.7711575,2256.94418172,17412.8922772,3317.44704307,121.623064,31.19784,121.61644,31.207409
F5752,0,B7486,28,F5752,0,A072,0,18043.7711575,2256.94418172,18288.4462546,-224.359879601,121.623064,31.19784,121.625633,31.175451
F5753,0,B7624,9,F5753,0,A072,0,18043.7711575,2256.94418172,18992.5657537,-3929.52569219,121.623064,31.19784,121.633026,31.142019
F5754,0,B7647,7,F5754,0,A072,0,18043.7711575,2256.94418172,16769.0605697,-2634.29140014,121.623064,31.19784,121.60968,31.153706
F5755,0,B7730,10,F5755,0,A072,0,18043.7711575,2256.94418172,19517.9171884,-1448.88659243,121.623064,31.19784,121.638542,31.164402
F5756,0,B7756,34,F5756,0,A072,0,18043.7711575,2256.94418172,19226.5738166,2344.82993457,121.623064,31.19784,121.635483,31.198633
F5757,0,B7770,18,F5757,0,A072,0,18043.7711575,2256.94418172,18369.8776318,2207.62619935,121.623064,31.19784,121.626488,31.197395
F5758,0,B7845,41,F5758,0,A072,0,18043.7711575,2256.94418172,19134.2849224,2965.01741624,121.623064,31.19784,121.634514,31.204229
F5759,0,B7887,32,F5759,0,A072,0,18043.7711575,2256.94418172,19523.7269124,949.075620031,121.623064,31.19784,121.638603,31.186039
F5760,0,B8066,38,F5760,0,A072,0,18043.7711575,2256.94418172,18629.981832,2198.31673751,121.623064,31.19784,121.629219,31.197311
F5761,0,B8134,47,F5761,0,A072,0,18043.7711575,2256.94418172,19321.0532624,1497.779734,121.623064,31.19784,121.636475,31.19099
F5762,0,B8565,33,F5762,0,A072,0,18043.7711575,2256.94418172,18766.5579664,327.779869092,121.623064,31.19784,121.630653,31.180433
F5763,0,B8567,20,F5763,0,A072,0,18043.7711575,2256.94418172,18369.1157008,1192.11907023,121.623064,31.19784,121.62648,31.188232
F5764,0,B8599,8,F5764,0,A072,0,18043.7711575,2256.94418172,18809.5118274,-1358.78430104,121.623064,31.19784,121.631104,31.165215
F5765,0,B8704,14,F5765,0,A072,0,18043.7711575,2256.94418172,18829.7982406,-760.208070074,121.623064,31.19784,121.631317,31.170616
F5766,0,B8733,30,F5766,0,A072,0,18043.7711575,2256.94418172,17094.5955958,4570.34544913,121.623064,31.19784,121.613098,31.218714
F5767,0,B8935,16,F5767,0,A072,0,18043.7711575,2256.94418172,19842.7855248,75.4269570541,121.623064,31.19784,121.641953,31.178156
F5768,0,B9063,5,F5768,0,A072,0,18043.7711575,2256.94418172,17569.8500663,-584.104083587,121.623064,31.19784,121.618088,31.172205
F5769,0,B9099,3,F5769,0,A072,0,18043.7711575,2256.94418172,17778.3334402,2017.89050088,121.623064,31.19784,121.620277,31.195683
F5770,0,B0231,53,F5770,0,A073,0,5016.2746664,9362.39093162,5865.92298928,8972.39097665,121.48628,31.261953,121.495201,31.258434
F5771,0,B0607,44,F5771,0,A073,0,5016.2746664,9362.39093162,4592.83150492,8966.73880339,121.48628,31.261953,121.481834,31.258383
F5772,0,B1269,58,F5772,0,A073,0,5016.2746664,9362.39093162,4292.72592646,9318.06016095,121.48628,31.261953,121.478683,31.261553
F5773,0,B1315,50,F5773,0,A073,0,5016.2746664,9362.39093162,6044.69105363,9378.90414369,121.48628,31.261953,121.497078,31.262102
F5774,0,B1681,30,F5774,0,A073,0,5016.2746664,9362.39093162,5148.7554216,9102.05848086,121.48628,31.261953,121.487671,31.259604
F5775,0,B3370,40,F5775,0,A073,0,5016.2746664,9362.39093162,5220.66266112,9523.75493685,121.48628,31.261953,121.488426,31.263409
F5776,0,B3513,57,F5776,0,A073,0,5016.2746664,9362.39093162,5608.00934077,9195.48558004,121.48628,31.261953,121.492493,31.260447
F5777,0,B3915,70,F5777,0,A073,0,5016.2746664,9362.39093162,4700.45426076,9395.41735576,121.48628,31.261953,121.482964,31.262251
F5778,0,B4012,24,F5778,0,A073,0,5016.2746664,9362.39093162,6266.31773756,9133.53332803,121.48628,31.261953,121.499405,31.259888
F5779,0,B4363,81,F5779,0,A073,0,5016.2746664,9362.39093162,5923.35353952,9630.25961339,121.48628,31.261953,121.495804,31.26437
F5780,0,B5417,23,F5780,0,A073,0,5016.2746664,9362.39093162,4639.4045382,8732.11819962,121.48628,31.261953,121.482323,31.256266
F5781,0,B6549,46,F5781,0,A073,0,5016.2746664,9362.39093162,4747.5987423,8961.41911091,121.48628,31.261953,121.483459,31.258335
F5782,0,B6563,80,F5782,0,A073,0,5016.2746664,9362.39093162,5804.20657708,9406.16756765,121.48628,31.261953,121.494553,31.262348
F5783,0,B6842,25,F5783,0,A073,0,5016.2746664,9362.39093162,5400.85934612,9371.92204731,121.48628,31.261953,121.490318,31.262039
F5784,0,B7012,22,F5784,0,A073,0,5016.2746664,9362.39093162,4919.12846201,9010.29378557,121.48628,31.261953,121.48526,31.258776
F5785,0,B7437,65,F5785,0,A073,0,5016.2746664,9362.39093162,4999.03597719,9369.15137414,121.48628,31.261953,121.486099,31.262014
F5786,0,B7736,70,F5786,0,A073,0,5016.2746664,9362.39093162,5493.9101713,9570.63472684,121.48628,31.261953,121.491295,31.263832
F5787,0,B7967,23,F5787,0,A073,0,5016.2746664,9362.39093162,4423.58757826,8752.95366183,121.48628,31.261953,121.480057,31.256454
F5788,0,B8038,52,F5788,0,A073,0,5016.2746664,9362.39093162,6147.83746475,9323.15819957,121.48628,31.261953,121.498161,31.261599
F5789,0,B8569,29,F5789,0,A073,0,5016.2746664,9362.39093162,5531.72099791,9049.41569069,121.48628,31.261953,121.491692,31.259129
F5790,0,B9024,32,F5790,0,A073,0,5016.2746664,9362.39093162,4069.67062188,9203.68677262,121.48628,31.261953,121.476341,31.260521
F5791,0,B9116,40,F5791,0,A073,0,5016.2746664,9362.39093162,4378.53840701,9021.48730516,121.48628,31.261953,121.479584,31.258877
F5792,0,B0368,25,F5792,0,A074,0,5385.36357411,8061.58980304,5096.4679057,8333.03043666,121.4901553,31.25021577,121.487122,31.252665
F5793,0,B1800,28,F5793,0,A074,0,5385.36357411,8061.58980304,5825.25492136,7984.81223305,121.4901553,31.25021577,121.494774,31.249523
F5794,0,B1845,22,F5794,0,A074,0,5385.36357411,8061.58980304,6371.65470035,8283.71245429,121.4901553,31.25021577,121.500511,31.25222
F5795,0,B2753,48,F5795,0,A074,0,5385.36357411,8061.58980304,5621.81934041,8784.31768208,121.4901553,31.25021577,121.492638,31.256737
F5796,0,B2846,53,F5796,0,A074,0,5385.36357411,8061.58980304,4875.50791141,8188.1796435,121.4901553,31.25021577,121.484802,31.251358
F5797,0,B2891,54,F5797,0,A074,0,5385.36357411,8061.58980304,5627.6290644,8587.93236801,121.4901553,31.25021577,121.492699,31.254965
F5798,0,B3336,41,F5798,0,A074,0,5385.36357411,8061.58980304,5094.94404368,7848.05180553,121.4901553,31.25021577,121.487106,31.248289
F5799,0,B4584,26,F5799,0,A074,0,5385.36357411,8061.58980304,6575.0902813,8702.74906405,121.4901553,31.25021577,121.502647,31.256001
F5800,0,B5827,13,F5800,0,A074,0,5385.36357411,8061.58980304,7206.54060982,8430.89061291,121.4901553,31.25021577,121.509277,31.253548
F5801,0,B5897,33,F5801,0,A074,0,5385.36357411,8061.58980304,6431.9424919,8823.66124105,121.4901553,31.25021577,121.501144,31.257092
F5802,0,B7064,62,F5802,0,A074,0,5385.36357411,8061.58980304,4709.12122605,8471.89657578,121.4901553,31.25021577,121.483055,31.253918
F5803,0,B7592,6,F5803,0,A074,0,5385.36357411,8061.58980304,5970.59326243,8364.06197613,121.4901553,31.25021577,121.4963,31.252945
F5804,0,B7846,21,F5804,0,A074,0,5385.36357411,8061.58980304,6590.42414298,8177.65108546,121.4901553,31.25021577,121.502808,31.251263
F5805,0,B8185,77,F5805,0,A074,0,5385.36357411,8061.58980304,6052.69132928,8800.83089415,121.4901553,31.25021577,121.497162,31.256886
F5806,0,B8623,27,F5806,0,A074,0,5385.36357411,8061.58980304,5052.08542409,8634.812158,121.4901553,31.25021577,121.486656,31.255388
